label,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
3,98.19216876417855,92.01535112804886,81.15602366952463,62.051407130779474,48.57906487344911,138.05085226538296,162.34857617108082,99.44846277907565,83.20945528486413,7.597308243973923,-37.59413144438533,-28.279266489492645,8.819403661216176,-20.677329180314874,-23.648472868538246,29.230407689853177,-3.032456720805919,-18.08103172500923,-20.962620469032583,2.21087891349482
3,98.92717068898273,94.28150503420797,82.38294866438567,63.951742642489634,48.77840861506656,139.75203109382304,162.20053624089837,98.60387071712361,83.12544781843248,7.435374952358366,44.03706102468557,135.77482519307065,73.51024405249312,113.85710441350597,11.943523164018183,101.92478870293802,-8.86969573756091,-50.603067717212,-5.0332411398320245,-9.702105537617943
3,99.2686823728587,94.86282021373114,82.87708437467106,64.66244113454273,48.65711758744964,140.07060293811912,162.1385708762473,98.40176929165534,83.3518380735236,7.391229186507395,20.461403373190272,34.8290408110948,29.60575162318319,42.58094000642578,-7.267056322792825,19.08698096505128,-3.7126059843772663,-12.10874761844104,13.56399370178222,-2.644958766983643
3,100.53419305177154,96.26823100304796,83.23993925616294,64.87924015561417,49.071239506842765,141.56501654349364,161.74030754653543,98.1417883072474,83.21265469635897,7.593414881833621,75.82207490071966,84.20407975174356,21.740164236468246,12.989342474931032,24.8117884056339,89.53661332727948,-23.86163350400463,-15.576555773892345,-8.33906234388908,12.113796580562177
3,100.69418232929189,96.93571456264748,83.42019141231245,65.32189873536265,50.29297006336392,142.49670612427673,161.48476093171303,97.61453436871194,82.8901722783259,7.716960484319805,9.585631465300162,39.991751388800076,10.799665867952356,26.52153991933828,73.1990233734134,55.82144691109403,-15.310874015172583,-31.590004166284952,-19.3212799083398,7.4021373991164685
3,100.73707797458638,96.94898364914337,82.97110572204012,64.5042901162533,51.84105495078407,141.87071332073214,160.9700151808646,97.56664784692447,83.07293066432521,7.875779718384582,2.5700587791387433,0.7950068592232331,-26.90661518077566,-48.98637600659326,92.75228588942468,-37.50586544117085,-30.840585959483896,-2.8690832106008686,10.94982465409014,9.515529233842104
3,100.86167710881888,96.9514450260288,82.89279088218221,64.21063019210148,52.26260123789529,141.8326898097455,160.785249008222,97.44852279835052,82.9797171110712,7.899381977439932,7.4652589233440505,0.14747145612837587,-4.692171905373016,-17.59440290421524,25.256613545865388,-2.2781486921111234,-11.070119608364292,-7.077369183734597,-5.584816575913802,1.414110748917827
3,99.29174163832565,95.81090124968138,82.02879809676797,64.05094009449262,52.73906105811975,141.92290229237798,160.9754153458485,97.48012622322685,83.59105798458971,7.93942997508038,-94.06144635246787,-68.33478142756931,-51.765446772553204,-9.567706336704994,28.54671460163236,5.405009794952549,11.393666237173402,1.8934942928734344,36.62800660174039,2.3994442143518597
3,98.31114675513491,94.93355446940754,81.51478219064361,63.74994339998766,52.80618417845119,141.30494373071988,161.04659924786571,97.463772952382,84.08810440722182,7.950605763419171,-58.751569559589164,-52.56554084946627,-30.796857888076918,-18.033979717365995,4.021628850822875,-37.02450017081897,4.264927384976479,-0.9797933336562966,29.780144659326456,0.6695885499965734
3,100.82094234879392,96.45807716289043,84.03897673389133,65.38609998967124,50.83647185407441,143.43322798456336,160.59498205892777,97.47279841408496,83.61459437498614,8.122116674086897,150.37242487071651,91.34057561047949,151.2351265866315,98.02903251584443,-118.01376146431848,127.51447363808244,-27.058287928097307,0.5407534244147284,-28.36998037919271,10.27594103442146
3,101.69675553188263,96.49632629479115,84.69000772339132,65.6259398149457,49.561264299157266,143.91398000755535,160.4130311073662,97.51149291685265,83.31472681874767,8.078765168720821,52.47365658284091,2.2916665913517154,39.00600861856311,14.36981409888844,-76.40305558381716,28.803878547501498,-10.901447856141024,2.3183506358222146,-17.966328288072024,-2.5973712760364136
3,102.59800638438536,96.08650905617195,85.43909467145343,66.33574510935993,49.57446667245864,144.02525712586637,160.39761159148136,96.83395866801332,83.14104247162653,8.05134846702196,53.99773449679919,-24.553876849846162,44.88095409191666,42.52742477387718,0.7910097907542746,6.6670808393042025,-0.9238481411771579,-40.59393051304024,-10.406160766509538,-1.6426500735083391
3,102.8141106146608,96.00028606681872,85.8182978023777,66.64126353341851,49.35656146640705,144.15612516595928,160.43632068777075,96.73012578680147,83.1113117372565,8.01757520570853,12.947714631996412,-5.16598244948906,22.71965671615452,18.30489557971938,-13.055618676164828,7.840855477062467,2.3192249951726884,-6.221065240766164,-1.7812935171710103,-2.023498332821908
3,99.33349433967773,93.16966109698522,81.7028375179262,64.23912706950487,51.191813961483234,139.80122162556808,161.24066124113793,96.30968027228684,84.11278931814195,8.18405834217794,-208.53838082911074,-169.59466407896318,-246.5745592970314,-143.9221129647653,109.95770676778598,-260.9206132567886,48.19143030502516,-25.19066162332665,60.00273993303723,9.9747059060256
3,97.52323540075454,91.639793340061,79.74732806355725,63.14772052896906,51.76998049094573,138.14743115623222,161.56534344705537,96.02072628286616,84.43994439656788,8.247897361930278,-108.46023754982879,-91.66082087379519,-117.16280770194969,-65.39076267197726,34.64039192435277,-99.08555251687206,19.453078465645042,-17.31245053383335,19.601238672969274,3.8248645530265897
3,100.54800558788442,94.89255971382471,80.94703468036111,64.79984590228665,51.29294478906257,138.82149356264097,161.92108487502327,96.5294744488043,83.25623255873765,8.067878532222322,181.22672175555954,194.88693357999054,71.87947638366569,98.98578960130129,-28.581218097325678,40.38591781018389,21.313967275126345,30.48124538664726,-70.92116180792361,-10.785686298105674
